drug,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28,PC_29,PC_30,PC_31,PC_32,PC_33,PC_34,PC_35,PC_36,PC_37,PC_38,PC_39,PC_40,PC_41,PC_42,PC_43,PC_44,PC_45,PC_46,PC_47,PC_48,PC_49,PC_50,TSNE1,TSNE2,cluster_kmeans_5,cluster_kmeans_6,cluster_kmeans_7,cluster_kmeans_8,cluster_kmeans_9,cluster_kmeans_10,cluster_kmeans_11,cluster_kmeans_12,cluster_kmeans_13,cluster_kmeans_14,cluster_kmeans_15,cluster_kmeans_16,cluster_kmeans_17,cluster_kmeans_18,cluster_kmeans_19,cluster_kmeans_20,cluster_birch_5,cluster_birch_6,cluster_birch_7,cluster_birch_8,cluster_birch_9,cluster_birch_10,cluster_birch_11,cluster_birch_12,cluster_birch_13,cluster_birch_14,cluster_birch_15,cluster_birch_16,cluster_birch_17,cluster_birch_18,cluster_birch_19,cluster_birch_20,cluster_agglomerative_5,cluster_agglomerative_6,cluster_agglomerative_7,cluster_agglomerative_8,cluster_agglomerative_9,cluster_agglomerative_10,cluster_agglomerative_11,cluster_agglomerative_12,cluster_agglomerative_13,cluster_agglomerative_14,cluster_agglomerative_15,cluster_agglomerative_16,cluster_agglomerative_17,cluster_agglomerative_18,cluster_agglomerative_19,cluster_agglomerative_20
DB01145,-0.7498624036550386,-2.4469040828753363,-0.3013497994426825,0.487351119005884,0.4822728712570637,0.0174718550487018,0.2685467199172497,-0.2054852369043186,0.0644251113260019,-0.4832802961076274,-0.04993985656121,-0.2173441048866131,0.4259159011620578,-0.221991046081699,0.1464847136210252,0.3887213494831809,0.2652039570644101,-0.0195377452264568,-0.0049985893491948,0.1801252139383116,-0.020346000797011,-0.1683405783754366,0.1440825898097699,0.062068641131216,0.0874665997537784,-0.0741993650413165,-0.4318995845094914,-0.0285820897165316,0.0992850529376315,0.0376239607502798,0.0812024491188146,-0.0734597941052015,0.213419970608955,0.0308219708087546,-0.1180672679050921,0.11631460465838,-0.1372260113146659,0.014998959862561,0.0532711805407958,0.031867526289006,0.0421956130018063,0.0315124102269943,-0.0064692277548128,0.0421557013391852,0.0021443233644475,-0.0003706329200237,0.112401141904032,-0.0245641283867437,-0.0276846484710051,-0.0246007666972592,2.5277092,-39.22237,2,4,2,3,2,2,6,11,5,10,9,9,16,14,10,11,1,1,1,0,2,0,10,10,10,10,10,10,10,10,4,4,1,1,1,0,8,8,8,8,8,8,8,3,3,1,0,9
DB00393,-2.572700296244982,0.4439721217813996,1.5021868561783096,0.7763916426926205,-0.188435959366694,-0.0205336488629143,-0.4288996305189818,-0.3104194548258556,-0.2387051715163989,0.0276672672042122,-0.7044636087320207,0.2456140265635344,-0.4404359672098135,0.0920557928707025,0.3685041769513391,-0.1536880946686227,-0.0327665645423221,-0.1182924384846323,0.3421452394207913,0.15658978576206,0.1736783088779941,-0.1592814841062586,-0.2285520474763315,-0.3629862310950084,-0.2057495951281648,-0.1308374810000224,-0.0224483287347702,0.1837086074365093,-0.3316335240175567,0.1596025608559207,-0.0727343370683033,-0.1830083270961892,0.4517701262772614,0.2089127504325426,0.402465059445474,-0.2742852860525824,0.1156721969773452,0.5184572355921421,-0.042166747199333,-0.2256051293395934,0.0984814165786142,-0.2139109457070964,0.397729376777164,0.257968752866947,0.1728099294056018,0.2279783191642157,0.0358713323230051,-0.0783190479229762,-0.0629255153023764,-0.019865684675192,-26.710545,-19.079645,2,1,6,1,5,4,2,2,2,8,4,13,0,8,4,6,4,4,4,4,4,4,4,4,1,1,0,6,6,2,2,2,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,4
DB09534,-2.0084700710014163,2.296220758711664,-0.3435190374940762,0.125562181800873,0.1701268402449651,0.2486807634053281,-0.0194675066904245,-0.3341150690836852,-0.152483567930819,-0.0722043308505021,-0.2826735554939063,0.0391612725875083,-0.1703410918440731,0.0761440076796717,0.185257678037762,0.0041494385238865,-0.0059833705899862,-0.0122853472916997,0.1103379354268617,0.0921633096690875,-0.1163195034079859,-0.152710733279125,0.0033240243697316,0.0704813707700982,0.0066000001853199,-0.1541555687053783,-0.2093703788283152,-0.0745981162837237,0.1409498981791277,-0.050356186131189,-0.1153583112839353,-0.0787868594563935,-0.0719991225191662,-0.0868037223302954,-0.0729291687830831,0.0780469348129748,0.0479983961879882,-0.0020821871376848,0.01807790590876,-0.1194783392078721,0.0917241534220284,0.0720132544571008,0.056235964119822,-0.0686650220989194,0.0412462726652195,-0.0860456105654064,0.1285796981982808,-0.0330341161080514,0.0436770086160669,-0.0118764393866114,-12.465147,30.905031,3,3,5,0,3,5,5,5,8,13,12,15,15,9,5,17,0,5,2,2,0,5,5,5,5,5,5,5,2,0,10,10,0,5,2,2,2,2,2,0,3,1,1,0,10,10,10,10
DB00570,-0.3267710242726718,2.915522307933355,-0.5834185540271638,1.5897155233887152,1.1112524310167236,-0.0986112230231715,0.0305317331218224,0.1148899054524111,0.1720155995590122,-0.0392820270081768,0.238022186279468,0.0345319587093392,-0.5275526928943504,-0.1092420949857518,0.4656944110599902,-0.281889054193105,-0.118688740802097,-0.2645173191096333,0.0608075813992783,-0.0700636006626739,-0.1127603665786321,-0.149600101600929,0.0024018970940199,-0.0260663088710944,-0.2526211644633015,0.0424407444712246,-0.057818631497903,-0.0103880250874538,-0.0384112732787777,0.3363322965828836,0.087950366015553,0.0849225141607957,0.0462497543207157,-0.1813033192288598,0.0073122571812703,-0.0881715673163607,-0.2102330096095648,-0.113743658157245,0.0361106484280428,-0.0463119378599228,0.0080640101650115,-0.0195008921697,-0.0815778349116184,-0.1146199100623857,0.1565481115588601,0.1452015642315094,0.0099309579002343,-0.0672752983724525,-0.083030281107038,-0.0128426513913439,-2.0743842,31.483433,3,3,5,0,3,5,5,5,8,13,12,2,3,4,2,15,0,5,2,2,0,5,5,5,5,5,5,5,2,0,10,10,0,5,2,2,2,2,2,0,3,1,1,0,10,10,10,10
DB00503,-0.4784076341807479,1.066488781810519,1.143566071391467,2.751874373921832,0.9375428996019756,-0.4740903205328167,-0.0248309060217824,-0.1315685997968125,0.0885874957176743,0.1265768420215045,0.2428121423079116,-0.1297079318334955,0.096485866559083,0.3541341583381698,-0.3393025338519059,0.1338492275680697,0.1823981898836335,-0.1353934745777995,0.0109569079008583,0.1081046238382617,0.1879084284354822,0.0583589234837904,-0.1855855866584945,-0.0201353420490506,-0.0102157495090924,0.0222823475063666,0.0639318329641864,-0.1087313568828414,0.0104215411265615,0.1874476209491439,-0.0040504470571606,0.001846154137847,0.02970837838625,-0.1703103662434377,0.0102766897275328,0.0019851055558656,-0.0274590479581125,0.0003615849174826,0.0900078403735498,-0.1125337539133624,0.0006436946803873,-0.0907997617323793,0.0076012018306635,0.0517333540846875,-0.1192106573207677,-0.0793737263552815,-0.0414584570051561,-0.1161606758073759,-0.1130216907484142,-0.1777315398290368,-5.869356,20.450247,3,3,4,4,6,1,8,5,8,13,12,2,3,4,2,3,0,5,2,2,0,5,5,5,5,5,5,5,2,0,18,18,0,0,5,5,5,5,5,2,2,2,0,15,15,15,15,15
DB09094,-2.5417397734419467,0.5545211257893837,-0.2693978405525943,-0.2144717600855943,-0.1017368841036962,-0.126975620278151,-0.0133883036592078,0.5557752094604088,-0.8948298795705782,-0.3779062895597649,-0.2840523539985031,0.0741126895423731,-0.1833291584112958,-0.3004564510550864,0.2502597195047389,-0.0642974580636093,0.0245222585535284,0.1618059583340584,-0.2435960775634869,-0.1435193795690998,-0.0591260960199006,-0.4023053027356753,-0.1181080286148593,0.0042551135651079,-0.2649424377453554,-0.0566222885927961,0.0508056587460511,0.1155504106210235,-0.0241549257522657,-0.0772930179941802,-0.2569471938240649,0.0669730796035141,-0.000747213611777,0.0547237718525476,-0.0531934221125522,-0.1159343178946421,-0.0345240868250287,-0.0656699547817418,-0.0668787849784714,0.0572543611223534,0.1194953373843491,-0.027712475411775,-0.197305762652261,-0.0552541715986603,-0.0546884617412194,-0.0419622905818183,-0.184026336054718,-0.0574971375408929,0.1072849463261533,-0.0142301169147359,-32.29465,13.178463,0,0,1,6,1,9,9,8,9,7,2,4,11,7,16,8,2,0,6,6,6,6,6,6,6,2,2,0,5,5,5,5,3,3,3,3,1,0,1,1,0,7,7,7,7,7,7,7
DB06825,2.170564562635477,2.015284636244995,-0.0905467222947358,2.458387850391226,1.3162871727675265,-0.7663153182662852,-0.4233220245608201,0.1470075442948901,0.0675561242169754,0.0426593887356206,1.119695258242879,0.1838281665317825,-0.3308261981594823,0.1247243520466013,-0.3186692583069625,-0.1685054432460467,0.6588905338262231,0.4211140140135939,0.3152064433270555,0.0384707457253222,0.0809039082248099,0.4951993103554555,-0.115507774412359,0.1502578513198697,-0.170596696011618,-0.1331643627354825,-0.0883376292784086,0.1628463765105941,0.1850498758159018,-0.2989821750583912,0.0875188905366689,-0.0646032644572584,-0.0814840379359606,-0.0687969444186855,-0.1308194250893459,-0.1405748252451492,0.041118588418827,0.0803891781375946,-0.1093812184405963,-0.0681667756418061,0.0674544957362429,0.0265459861531541,-0.0212478230347429,0.114514138807134,-0.0843452254932756,0.1259638722908481,0.0569395193985249,0.0372706972818586,-0.1575420827589486,0.041548632368913,24.754007,40.073574,1,2,0,5,4,6,3,9,6,3,6,7,14,11,11,1,0,2,0,7,7,7,7,7,7,7,7,7,7,7,7,3,0,0,6,6,6,6,6,6,6,6,2,2,2,2,2,2
DB09038,-2.2398956990647934,0.8385958867671509,-1.907039471654628,0.1102488249272354,0.1449573901530679,0.0444348684676995,0.4699496996216313,1.0071063220179064,-0.6614565897155484,-0.2426687531967964,-0.0731273795067041,-0.1205937996253451,0.3807198059599862,0.0379968522897854,0.1236410672001502,0.1571299592099944,-0.1758195537852675,0.1438614702916371,-0.2919291061898891,-0.0730285562427028,-0.0841315377946173,0.0847778347902945,-0.097231345118771,-0.2992982846472539,0.0858015883697416,-0.1632298911971957,-0.1646520812350647,0.0051708926840087,-0.2259860214436289,-0.1554874622779359,0.0061233600090202,-0.0100248652497061,0.0940961737965089,-0.1160057845334786,-0.2196044963770998,-0.1129289968366283,0.0903754774639326,0.2197505886276801,-0.1203102087224244,0.0651374855069438,0.0075708814314419,0.0544226088759502,0.0443827747678184,-0.0936470650465071,0.0299029372353247,-0.0806104492225922,-0.0355917651908551,-0.1761931632281633,0.0230904633314308,-0.0754991055119546,-22.473928,22.146347,0,0,1,6,1,9,9,8,9,4,7,15,15,9,5,17,2,0,6,6,6,6,6,6,6,2,2,0,16,16,16,16,3,3,3,3,1,0,10,10,10,10,10,10,4,4,4,1
DB00978,-1.928598117008828,-0.0059590594522447,-0.7780876410779977,-1.316775786875397,-0.3382595980169133,-0.9004653311217599,-0.5487710336703906,-0.1767671403795511,-0.0180944019372947,-0.0624307919138952,-0.18771663086526,0.1419343918272284,-0.6866462073336357,-0.2672540552599097,-0.19705272594892,0.1021818742399328,-0.1631738330056851,0.0549143139808351,0.1130682646100496,-0.4028223023274122,-0.1102668607094829,0.0389686496114108,0.5019862536720321,-0.0388822413593876,0.3305273733944558,0.4259659615143927,-0.1260162528321673,0.0001557943796907,0.1253796478791942,0.1651623232677746,0.0613515624587108,-0.1641614907583496,-0.1793874438085614,-0.088362566505513,-0.0625603998658407,-0.2509010989539375,-0.0673485035585417,-0.002882004932195,0.1753763591192382,0.0435094776332634,0.2886058526009734,-0.2719970347870425,-0.022991272567756,0.1124235219846085,-0.1986762486311029,0.2625098630906801,-0.0748884857410741,0.072272080744409,0.1282286565910124,0.114986205171456,-25.124132,13.177054,0,0,1,6,1,9,9,8,9,11,10,4,1,13,1,8,2,0,6,6,6,6,6,6,6,2,2,0,5,5,5,5,3,3,3,3,1,0,10,10,10,10,10,10,4,4,4,1
DB01074,1.8641093756703704,3.3182396148902216,-1.6865785904919284,-0.6269163312379155,-0.2294458266805498,0.457738950205273,0.3030373087762193,-0.0382011809529562,0.461476535099747,0.1793304276798724,0.3786052911197822,-0.2803423399632825,0.2057942821663785,-0.2724005015273014,0.11397892209,-0.0424582562807046,-0.2365983988045981,-0.5870243588018514,0.0729810763002624,0.0971308291271512,0.0201499252875747,0.0927673301780027,0.0430579693746627,0.0323488939625736,0.096417189044668,0.0506709371153664,-0.0779167408204527,0.0639372923878136,-0.070761046569593,-0.0279668214016083,0.0362057356021151,0.1083229686301044,-0.0067789905490341,0.0044971899212479,0.1308149840053151,0.0299812947447447,0.051244904563391,-0.0356932057226416,-0.0441509526163049,-0.0233153537842908,-0.0257597321074914,-0.0419964628455891,0.1161875765865574,-0.0631821398429822,0.0723694170367248,-0.0510100018644285,0.182796827943379,0.1701350584064804,-0.05144607150919,0.1811104039879268,-10.485879,41.559986,3,3,5,0,3,5,5,3,1,12,0,6,8,2,12,5,0,5,2,2,0,9,9,9,9,9,9,9,9,9,9,9,0,5,2,2,2,2,2,0,12,12,12,12,12,12,12,12
DB09297,0.1788278188877801,1.622296436040801,-1.9018280861986143,1.1882666098651848,0.7810129075430486,-0.2390725725769888,0.2668545618050002,-0.4297429125505255,0.2701506179691234,-0.3028144757563483,0.3904245806690026,-0.3528182480772248,-0.1186016300925823,0.042734091718435,0.0931649914131219,-0.0777131612558549,0.0243853775333886,-0.4983811210271133,0.1188233212292003,0.1168599384546014,0.0405601071263572,-0.0084697567940845,-0.073295874989283,0.0283260079733413,-0.0383511898463437,0.0870085123644402,0.0442489939481688,-0.1609794105073362,-0.0109005427248686,0.004386831930332,0.0978161336311414,-0.0741198165506199,0.0305131189160811,-0.1548748735520372,0.0331290309792739,-0.0316168316841386,-0.0602114166254761,-0.1544093874018305,-0.0463747177093708,-0.0246104381604729,-0.0476590224645631,0.036493481781359,0.1101621622024501,-0.1465495314066397,0.1340828130784836,0.0311865992269712,0.123684695182287,0.0865956619456102,-0.0039185810945972,0.009654969373421,-2.399636,34.733482,3,3,5,0,3,5,5,5,8,13,12,2,3,4,2,15,0,5,2,2,0,5,5,5,5,5,5,5,2,0,10,10,0,5,2,2,2,2,2,0,3,1,1,0,10,10,10,10
DB09000,-3.090815978447808,-1.4397472929691515,0.8457975409396522,1.4064465527976515,-1.231627841719081,0.2629127463576556,0.165610710415358,0.0923643324946097,0.5068232529481731,-0.2882343192284679,0.1097964392296216,0.1332499494425915,0.0896384156088793,-0.0834717782308012,0.4707609753693377,-0.4349865765215037,-0.2211075906206385,0.331880323635262,-0.2390085665960133,-0.0843306175470433,0.4802294269942915,0.1620543883454155,0.5034472324358551,0.2729785542835647,-0.0106472950741974,-0.1624086546692091,-0.0973011988964833,0.1532712941649071,0.2060195427055611,0.2184383879873684,0.0998849732269621,-0.0499320559984007,0.0646692282552391,-0.1601297019845187,-0.030086038001062,0.0914240744985482,0.1749395853347685,-0.2375708001825726,-0.2439517509138221,-0.2432078873918373,0.0497103017181124,-0.092974474100578,0.223536468182492,-0.0582773800425916,0.0038766021327801,-0.0269717890005457,-0.0475609782592203,-0.1728489899293784,-0.0874212085472826,-0.0459269073280381,-23.981972,-42.802265,2,1,6,1,5,4,10,6,10,2,13,1,7,15,15,16,4,4,4,4,4,4,4,4,1,1,0,15,15,15,15,15,4,4,4,1,0,4,4,4,4,4,4,4,1,0,3,3
DB01249,2.3664512351523443,1.7819235390413866,1.4243463849703393,1.5575317464362923,0.7967575092299096,-0.3684684895010906,-0.2926544152774994,0.1349520173147524,-0.1667976172802244,-0.2732823793034624,-0.0681023800438465,-0.0052781628971881,0.1606779161611621,-0.1712929724876592,0.0323505634975587,0.2063840881577094,-0.0962663958042389,0.2329789250768796,0.2690248960633012,0.3749732735990737,0.2579488224387186,0.0495935171873405,0.1566286213354505,-0.1922803066227275,0.1435325601846801,-0.0618061979794617,0.0883659411890208,0.0946252550175945,0.0672430166822259,0.1561049422727242,-0.0751249704612982,0.1603634773827972,-0.0858994693777267,-0.0974419789758424,0.0768571463528631,-0.0646479156711336,0.0525017776040409,0.0365989108166817,0.2147069159509966,-0.0660346535652135,0.1511956411955778,0.1327075120330098,-0.220668958375953,0.1060060151008158,-0.1926254928760014,-0.2483317861676633,0.1533761150112244,-0.0770162260828769,-0.0161618202248482,-0.1499734227175881,25.746912,26.196445,1,2,0,5,4,6,3,9,6,3,6,7,14,11,11,1,0,2,0,1,1,1,0,11,11,11,11,11,11,11,11,11,2,2,0,4,4,1,0,5,5,5,5,5,5,5,5,5
DB00206,-1.93555938712039,2.5645978723803577,-0.6544682753935684,0.8728403271229466,0.5266471273258886,0.086225003999189,0.0006255918460355,-0.009025577372155,-0.2969898435842204,-0.0894644146861191,-0.1432475047350012,-0.2106982742643531,-0.5713580826547048,-0.2044020493522259,0.3995600846564874,-0.2129593424416697,-0.0791658711982263,-0.2553818232849684,0.0305445682174957,-0.0154523685540576,-0.1747671600382551,-0.4007409938443155,-0.1007852857005685,0.0201146719265146,-0.350118099409912,0.0211220350395562,-0.0225811894654764,0.1046643651625574,-0.1125302305340026,0.1400460599364444,-0.0639904495133076,0.2594128314363064,-0.0369047462773447,-0.2791600372758202,-0.0218468259597987,-0.2455687137826869,-0.0542395924119119,-0.0500846561131989,-0.1275360148278811,-0.1372393151810758,0.1312395720891475,-0.0685795114016526,-0.1264211817704358,-0.1836613641565532,-0.0430296352994794,-0.0049512898676551,-0.041921496667361,0.0301767452632753,0.0705431761287576,0.0622519155774064,-10.220728,30.556702,3,3,5,0,3,5,5,5,8,13,12,15,15,9,5,17,0,5,2,2,0,5,5,5,5,5,5,5,2,0,10,10,0,5,2,2,2,2,2,0,3,1,1,0,10,10,10,10
DB01878,0.2467594794985529,-3.693371808382744,-1.349922379515648,1.4672373247370605,0.6045533105395852,0.4372896313221306,0.8050751531354582,-0.1950260915113821,0.3532482793081781,0.4042936034089539,-0.4498433471722337,0.3028242698629926,0.4580539259078998,0.0960005933523977,0.0610392522031142,-0.0687694524972066,0.1206453328854235,-0.032286483902959,0.6823761711630868,-0.3639226661746355,0.0876768363202302,-0.2248580410813605,0.167731485812837,0.199336867999504,0.1663883645176768,-0.0418713615227747,0.1369123463049634,0.1014104008192272,-0.0538050604457528,0.0472995027636373,0.0148296686912464,0.1939289386306891,-0.0715401713293206,-0.0491837896376547,-0.1034116364116727,0.0270959079165266,0.0415552799476258,0.1645227537548747,0.0476933261978279,0.0968585226787733,-0.0483093961809976,0.075024168927346,0.0110974039640604,0.038468492461575,-0.0947334727206764,-0.0610108452622562,-0.0758745125283855,0.1893156083327845,0.053465865032792,0.0795923693169785,9.825162,-46.93777,2,4,2,3,2,2,6,11,5,10,9,9,16,14,10,11,1,1,1,0,2,0,10,10,10,10,10,10,10,10,4,4,1,1,1,0,8,8,8,8,8,8,8,3,3,1,0,9
DB00632,2.264592003724112,2.759781952176544,2.3078003081172205,1.6281591373816449,0.3237655514408759,-0.0239467519536166,-0.6034285974860963,0.6273517323300232,0.7083003972455094,0.9623449792078788,-0.3768757174466249,0.0832724585286927,0.304838834127719,-0.5026992628022441,-0.492747612192578,0.6984982008717063,0.0168418602738016,0.2149860053052049,-0.3482624668521364,0.067120208246002,0.3256275734050387,-0.209245735339492,0.1617058184535167,0.2023918820307941,0.1800909836279204,0.2868813354779526,0.1656868476849344,-0.1237016912083691,-0.2012277167628143,-0.0265198518669648,-0.10009728269869,-0.0539302348811276,0.1866722503310406,-0.1872882200612176,0.2251884387410027,0.0886164060627664,-0.0264166763691841,0.0311386467829294,0.0236238693126315,0.0635552211729637,0.1567362497704819,-0.0490462264251355,0.140027453169784,-0.1443576537813656,-0.1501855742931682,-0.2237720807576999,0.118150653492394,0.1178933271418906,0.0697776554755043,-0.0575484874253143,23.800406,23.302185,1,2,0,5,4,6,3,9,4,5,14,7,14,12,17,7,0,2,0,1,1,1,0,11,11,11,11,11,11,11,11,11,2,2,0,4,4,1,0,5,5,5,5,5,5,5,5,5
DB00949,-1.7708953821060145,-2.658568253297966,0.7581653642951574,-0.8514564648395111,0.7336704558823443,0.2183736654023244,-0.0109118545169327,-0.4646177340289176,-0.0301795728853447,0.1729510940952568,0.601880269722015,0.293975032771297,0.3538127783252683,0.2027836863227395,0.0334136962389396,0.3516264618920061,-0.1407096858827261,-0.0652555265907215,0.1839752035776933,0.1905743483588933,0.0291361373300665,-0.1859086235702161,-0.0939553617569459,-0.1502835628108079,-0.1150663840038481,0.0057768431915278,0.0975245883635253,0.1331760166545529,-0.2073569038546652,0.0420547161539207,0.2025441186963278,0.1592497009389302,0.0972521848057298,-0.0991851149430768,0.1185067610919105,-0.0933137891364764,-0.0948540796042703,0.1081759965715894,-0.0215311956928428,-0.1315453571685663,-0.0032316248149693,0.0882308428054972,-0.1469081445399352,0.0513999718598922,0.1035341771159813,0.1138874808591286,-0.1375136637116028,-0.0483801393280088,0.0158348254118455,-0.0227155414669995,1.851844,-28.11819,2,4,2,3,2,7,7,4,7,6,11,14,13,3,18,2,1,1,1,0,8,8,3,1,0,6,6,2,0,6,6,6,1,1,1,0,8,8,8,8,8,8,8,3,3,1,0,19
DB02513,-2.082134752710137,-2.0647807020001063,1.6674520651035585,-1.1941794230571912,-0.1470009452707333,1.01996830638924,-0.2786635918568838,0.5888605204257963,0.031313217380394,0.0971621025254506,0.6630886100510809,0.340212156028264,-0.4367734644783119,0.0899764358079416,-0.2742522970545397,0.1151607881690894,0.0690590036102914,-0.2077769742500854,-0.1105393206560545,-0.1409345452970775,-0.3697017284517833,0.0084829523968818,-0.1187561380526336,-0.0012911134068972,0.194465207778591,-0.0347299457596024,-0.0100557774806738,-0.2441699343550079,0.1483759352343767,-0.0097974247351054,-0.0439439491914843,-0.0827444602810487,0.122262141596703,0.1014317723440804,-0.0526425309465493,0.0260812774219295,0.1842155586662525,-0.0008621019365265,0.0742184519710534,-0.1090947094350768,0.1597850436100053,-0.0155357433541905,0.0003263648301225,0.0369642966933032,0.0206670348016305,-0.0554259135571817,-0.1343417894264953,0.0223784707265394,-0.0991284390438361,-0.0159014721163421,-3.7390473,-22.805576,2,1,6,1,5,4,2,2,2,8,4,13,13,8,7,10,1,1,1,0,8,8,3,1,0,13,13,13,13,13,13,13,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,4
DB00443,-2.138032513390138,3.5293093896572567,-0.8925927118793797,-1.7688087460764526,0.1131024979680311,1.0041873546579168,0.7475936543180275,-0.3152733690065606,0.0690378063372884,-0.7447202840109615,-0.5770188937573697,0.306287785832221,-0.1843780036409152,0.6665733230109088,-0.5031105936684789,0.2252466713848736,0.2350247852349715,1.1880449610406605,-0.0361673463604773,-0.024533092005209,-0.1776099530561637,-0.1563487163748649,0.0489811553515303,0.0498981770839455,-0.1884770494947401,0.0239466245143166,0.0004385642266221,-0.2632137442790414,-0.0534457578042482,0.2357053032495369,0.2294651049598168,0.1615328157860577,-0.0371944217599718,0.0053840960947409,-0.0504730801643146,-0.0461982661225819,-0.1248851124542,0.0364269631914641,-0.058286817477586,0.0188864725832396,-0.0216242149152281,-0.0496838857166254,0.105012359686557,-0.0156765744860723,0.0918069265233895,-0.0867167063402051,0.0670346948695604,0.0750287380728737,0.0031615014588525,0.0777419371500198,-11.093027,60.684288,3,3,5,0,3,5,5,3,1,12,0,6,8,2,12,5,0,5,2,2,0,9,9,9,9,9,9,9,9,9,9,9,0,5,2,2,2,2,2,0,12,12,12,12,12,12,12,12
